Year,District,SUGARCANE YIELD (Kg per ha),Apr_ET Mean,Apr_EVI Mean,Apr_Fpar Mean,Apr_Gpp Mean,Apr_Lai Mean,Apr_NDVI Mean,Aug_ET Mean,Aug_EVI Mean,Aug_Fpar Mean,Aug_Gpp Mean,Aug_Lai Mean,Aug_NDVI Mean,Dec_ET Mean,Dec_EVI Mean,Dec_Fpar Mean,Dec_Gpp Mean,Dec_Lai Mean,Dec_NDVI Mean,Feb_ET Mean,Feb_EVI Mean,Feb_Fpar Mean,Feb_Gpp Mean,Feb_Lai Mean,Feb_NDVI Mean,Jan_ET Mean,Jan_EVI Mean,Jan_Fpar Mean,Jan_Gpp Mean,Jan_Lai Mean,Jan_NDVI Mean,Jul_ET Mean,Jul_EVI Mean,Jul_Fpar Mean,Jul_Gpp Mean,Jul_Lai Mean,Jul_NDVI Mean,Jun_ET Mean,Jun_EVI Mean,Jun_Fpar Mean,Jun_Gpp Mean,Jun_Lai Mean,Jun_NDVI Mean,Mar_ET Mean,Mar_EVI Mean,Mar_Fpar Mean,Mar_Gpp Mean,Mar_Lai Mean,Mar_NDVI Mean,May_ET Mean,May_EVI Mean,May_Fpar Mean,May_Gpp Mean,May_Lai Mean,May_NDVI Mean,Nov_ET Mean,Nov_EVI Mean,Nov_Fpar Mean,Nov_Gpp Mean,Nov_Lai Mean,Nov_NDVI Mean,Oct_ET Mean,Oct_EVI Mean,Oct_Fpar Mean,Oct_Gpp Mean,Oct_Lai Mean,Oct_NDVI Mean,Sep_ET Mean,Sep_EVI Mean,Sep_Fpar Mean,Sep_Gpp Mean,Sep_Lai Mean,Sep_NDVI Mean
2003,SHAHJAHANPUR,5164.48,0.044345333,0.18297475,0.2043526,9.38e-05,0.3797974,0.2727754,18.552438,0.3774294,0.416433525,0.025132125,1.12860035,0.53689095,3.466433275,0.1161541,0.147251075,0.009221375,0.183699425,0.19833515,12.80785283,0.46490745,0.61680005,0.026703125,1.517347375,0.67280415,6.417282175,0.28916885,0.235556225,0.01649865,0.4319433,0.4775533,13.19364133,0.3170338,0.266920875,0.018063,0.610712975,0.4953813,1.98857655,0.19083535,0.158151525,0.003495025,0.304618575,0.2805784,7.6969991,0.37098225,0.452219375,0.01447145,1.0206972,0.549456,0.00915935,0.16196655,0.162821925,5.7e-06,0.316522525,0.23084115,2.7596227,0.1931652,0.252634775,0.009833125,0.40373995,0.33200105,8.254892,0.2823533,0.407709767,0.0199275,0.834398067,0.4671625,20.02840703,0.4161156,0.49059365,0.0302699,1.284818325,0.62542335
2004,SHAHJAHANPUR,5985.42,0.22449205,0.17817795,0.180474775,0.0006817,0.350636125,0.2644045,17.98492815,0.48000935,0.49096215,0.0238629,1.4261292,0.6539043,2.4011086,0.24144205,0.302469575,0.008998375,0.454250175,0.4090304,14.16988493,0.46791705,0.646500225,0.02888755,1.666169,0.69800855,7.2388946,0.37223945,0.429801525,0.018582225,0.7704295,0.5912569,7.79013935,0.32877225,0.24642675,0.012572825,0.547076925,0.46313685,1.48822305,0.1967876,0.203704225,0.002111325,0.415932175,0.27838535,5.7833116,0.3050027,0.4356106,0.0097484,0.941695275,0.49339395,0.035525367,0.19037135,0.193442533,1.12e-05,0.388952967,0.26378365,2.086073,0.1852895,0.241345867,0.007909333,0.378726567,0.3405548,6.098191225,0.25115035,0.4016034,0.0147946,0.791760475,0.40212495,15.04022628,0.3986925,0.5750587,0.021176475,1.6254393,0.6169136
2005,SHAHJAHANPUR,5937.83,0.2338901,0.17728905,0.181358067,0.000827633,0.337282633,0.26022585,14.99059355,0.46585655,0.46718505,0.021721725,1.205188325,0.6437668,1.87946525,0.21697285,0.301727875,0.0081852,0.39408635,0.37872755,14.32992973,0.48685665,0.642227375,0.025258725,1.67923645,0.6891511,7.4849579,0.38555045,0.51537685,0.018927925,0.978075225,0.5790205,14.0726993,0.31044295,0.26193355,0.0181278,0.57623215,0.4611945,0.8587589,0.20471065,0.18907605,0.0012812,0.37750775,0.2939037,6.784266875,0.35525455,0.426765175,0.012211775,0.973770125,0.55021505,0.14953095,0.18073605,0.189331075,0.00040265,0.37407215,0.2585893,2.559226825,0.2159681,0.28972865,0.00986345,0.48454605,0.3590144,8.1709439,0.3628959,0.473500033,0.016694133,1.0047395,0.5454526,19.02180353,0.40562285,0.578453025,0.028975425,1.65704055,0.6350915
2006,SHAHJAHANPUR,5691.25,0.182135867,0.17494945,0.1814752,0.000661633,0.3393938,0.2651316,20.19087613,0.51727605,0.52216755,0.0285621,1.522531125,0.65977065,3.288586875,0.271494,0.3921266,0.01135535,0.6081583,0.4452642,10.54887883,0.4106022,0.578557325,0.014884275,1.32095575,0.61760655,6.7834992,0.2858935,0.457161575,0.016951075,0.754450425,0.48389995,14.01031598,0.33058905,0.3123675,0.0194133,0.7289676,0.50130465,3.400657825,0.2605374,0.2871934,0.00620555,0.63377495,0.37144845,5.1550499,0.2901361,0.38804905,0.0112349,0.794006275,0.47562315,0.189992925,0.22816505,0.202558,0.00023125,0.415969925,0.3406802,2.52807295,0.2195974,0.292630075,0.009260675,0.477867,0.36698285,5.454309333,0.291074,0.4122053,0.0108035,0.8273354,0.4539807,15.9424515,0.41335085,0.585313025,0.0211962,1.665079875,0.6023863
2007,SHAHJAHANPUR,5287.56,0.201475067,0.19088585,0.2035925,0.000563067,0.387577067,0.2916254,16.1869417,0.45280855,0.475646275,0.0227812,1.317251275,0.6388977,2.453467625,0.2408375,0.342480425,0.0094002,0.465127925,0.41894955,12.2907892,0.44517655,0.594393625,0.026937025,1.433999175,0.6555761,6.938347775,0.3425609,0.51194355,0.016265675,0.9598412,0.5606076,8.298122575,0.3143821,0.2260736,0.0119268,0.50846035,0.48083655,2.403864625,0.28756395,0.2671497,0.0039263,0.581919275,0.41712415,8.097875475,0.3227951,0.4526992,0.0174173,0.989516975,0.5090254,0.193222575,0.2065178,0.2194766,0.00035795,0.45779675,0.29597605,2.665142775,0.22109855,0.291428475,0.009715575,0.47828575,0.38092685,7.0381155,0.2934752,0.4401539,0.015108533,0.877085233,0.4528554,17.48858113,0.4679428,0.604682075,0.024125125,1.748299925,0.63103355
2008,SHAHJAHANPUR,5275.57,0.266086625,0.18769555,0.19644335,0.00082465,0.37884405,0.2907493,26.05089923,0.3904315,0.38919355,0.0327406,1.02738995,0.56762625,4.159171925,0.2606299,0.334946475,0.012513525,0.4511887,0.44747195,9.33474165,0.37213665,0.537454375,0.019137425,1.155603625,0.58404085,5.346518625,0.3134175,0.4234386,0.0143748,0.74909735,0.51532395,19.50507045,0.26546355,0.224895425,0.0212839,0.52021325,0.409512,5.07804435,0.2577314,0.22656795,0.007729975,0.490669025,0.39021505,5.082789875,0.3226897,0.427476775,0.0074784,0.9276279,0.50766205,0.7601089,0.18677845,0.1916026,0.001424367,0.384611633,0.2653174,5.195591533,0.2019313,0.2679764,0.011402033,0.3903487,0.3582175,7.9493479,0.247547,0.359756075,0.017447875,0.6792113,0.409983,22.81313383,0.39793945,0.5508607,0.032558825,1.5058736,0.6056624
2009,SHAHJAHANPUR,5702.69,0.347945267,0.1852879,0.199095133,0.0011984,0.378767767,0.27342505,15.94344683,0.4654928,0.49799515,0.021358625,1.431447925,0.63317995,3.374165975,0.29679655,0.420194825,0.011387575,0.623186675,0.4795394,11.88465813,0.444304,0.5966725,0.023221075,1.4147458,0.64915935,8.1414699,0.35947775,0.513967725,0.0212417,1.0061722,0.60827605,4.976237875,0.323883,0.300639425,0.007020475,0.6663246,0.45621605,0.075639525,0.20770755,0.21302465,6.29e-05,0.425689875,0.29450475,3.93126715,0.2808898,0.3439859,0.008448175,0.6763683,0.4634476,0.129418375,0.1979738,0.206096475,0.00027115,0.41034345,0.27621515,2.99492495,0.2147937,0.2783506,0.009506975,0.434878975,0.3659286,6.500280667,0.2967106,0.421340533,0.0143088,0.866209067,0.4574533,18.65343448,0.44071615,0.5449604,0.027205225,1.554721525,0.63383855
2010,SHAHJAHANPUR,5632.72,0.005550933,0.1778362,0.174789033,0.0,0.323643933,0.25317025,20.95754165,0.36180875,0.331822925,0.02428535,0.8560921,0.4852022,4.928664425,0.24220105,0.369023425,0.0114261,0.519315175,0.4036217,13.81241305,0.46266965,0.637257225,0.0244092,1.592600225,0.6619302,8.52082875,0.34800215,0.2857807,0.020681825,0.541723875,0.5730761,9.0755194,0.2855966,0.253277625,0.01269165,0.558315025,0.448831,0.089498675,0.22869795,0.224681725,8.67e-05,0.4513889,0.3224778,4.57978445,0.30343025,0.4067607,0.006932975,0.875292875,0.4772612,0.077436825,0.2035543,0.208014125,0.000124075,0.421308125,0.2853985,7.118053275,0.2159802,0.3025509,0.0131527,0.48121455,0.3703473,13.6293871,0.2979052,0.434666367,0.025094467,0.884732133,0.4762201,23.54713758,0.39021475,0.44635755,0.0334486,1.193593275,0.5893933
2011,SHAHJAHANPUR,5916.67,0.680662333,0.1830359,0.2085864,0.002126467,0.400326433,0.2908011,27.92284918,0.4428319,0.4805179,0.033551575,1.418092175,0.6488219,2.389456325,0.22515105,0.3087975,0.010196925,0.428045475,0.41140625,13.24876558,0.45285025,0.62112495,0.02882745,1.6145776,0.66858895,7.7573849,0.3068237,0.4005209,0.019304275,0.771304675,0.50448585,19.56898223,0.29488865,0.2187628,0.021273275,0.4680773,0.44486495,3.775860325,0.2594624,0.277334225,0.006269125,0.61611065,0.3599441,9.40459455,0.3838611,0.46816825,0.0174127,1.119375825,0.6012529,0.0264621,0.2289992,0.22500055,2.5e-07,0.468286675,0.32511665,3.1379931,0.2096819,0.301344625,0.01118505,0.4791472,0.36958535,7.756868933,0.3210738,0.443399233,0.0185835,0.906571467,0.5070093,24.95505445,0.4405446,0.541160775,0.037842925,1.53544755,0.62899325
2012,SHAHJAHANPUR,6139.51,0.329493875,0.1859595,0.2086595,0.000940125,0.401534175,0.2861654,21.45654288,0.49690585,0.484131675,0.0299599,1.42072465,0.6836924,2.264527275,0.2447901,0.343848275,0.0096706,0.466916075,0.4383162,9.71460965,0.3964743,0.549983775,0.022382075,1.209398475,0.5967564,7.65697305,0.36967145,0.43409175,0.02035645,0.8261738,0.58553795,11.23362508,0.3270768,0.247051775,0.014623275,0.535407525,0.49635345,0.0405489,0.2182254,0.23273555,2.43e-06,0.4769266,0.30847265,5.03963365,0.28569845,0.376653525,0.0116391,0.76705105,0.44825655,0.074215933,0.1970046,0.210872833,0.000110833,0.426642867,0.28699835,2.558437067,0.2151313,0.3002671,0.009985967,0.480885067,0.3724219,6.9971513,0.30271625,0.4474914,0.0147454,0.94255215,0.476709,21.14418018,0.44265335,0.57756545,0.031780775,1.749838675,0.64780925
2013,SHAHJAHANPUR,6090.43,0.4102935,0.19071045,0.216046733,0.001218233,0.403395567,0.2831121,15.12675958,0.4374961,0.4255996,0.018980125,1.15135685,0.63929565,2.88755835,0.29281605,0.39956675,0.0100844,0.6270982,0.48891165,12.62668978,0.4485082,0.61165155,0.02721105,1.5312992,0.6694795,6.57540385,0.3124674,0.375380625,0.016578,0.637496575,0.52308385,11.70853925,0.34604955,0.352512025,0.018132125,0.843100175,0.51058085,5.760783925,0.32631695,0.332180375,0.00848965,0.77718515,0.4920351,8.174613325,0.3187704,0.44534265,0.01608265,0.97625505,0.5042625,0.12488215,0.2266603,0.237615675,0.00017245,0.494417,0.3296482,3.30431995,0.24212805,0.343417775,0.0098651,0.57235835,0.4000383,7.586513833,0.3317604,0.488603167,0.011879633,1.057157233,0.5277607,14.0501842,0.4476021,0.595223,0.015570375,1.793078425,0.6465347
2014,SHAHJAHANPUR,6755.69,1.042131933,0.1978176,0.231046133,0.003101,0.448160333,0.3028868,10.17292925,0.4976995,0.517951775,0.012632525,1.492831325,0.6579196,2.94964875,0.2796524,0.364006725,0.0094856,0.551112025,0.4584403,11.87853745,0.45796,0.6003908,0.027566225,1.454120925,0.6845378,7.743939925,0.39811545,0.404884075,0.01893565,0.8182981,0.630339,5.7425087,0.28383025,0.253507925,0.00846835,0.5632345,0.4319927,0.04839375,0.22366515,0.2468266,3.58e-06,0.517619675,0.31045075,8.124064175,0.3364387,0.428551625,0.02020845,0.95688725,0.52413,0.1712349,0.22237505,0.246883575,0.000231275,0.52244875,0.32213335,2.1953185,0.2076489,0.28785215,0.0075289,0.465756,0.353059,6.871660867,0.3489935,0.468289833,0.011089433,1.014756833,0.5256319,10.55855185,0.44469765,0.582309975,0.0091086,1.711166025,0.61721945
2015,SHAHJAHANPUR,6712.4,1.1520532,0.19168365,0.2205002,0.0033419,0.4318384,0.2967499,9.056884925,0.4913506,0.502202,0.009089625,1.4393728,0.66478485,2.786314775,0.2843922,0.4100134,0.0099233,0.632913475,0.4576312,12.86811733,0.5256255,0.624007175,0.023321875,1.558471775,0.69037275,7.578646125,0.4174563,0.482673775,0.019633325,0.976449525,0.62680925,5.720406575,0.3441719,0.33935465,0.008111325,0.785878875,0.49893275,0.569094375,0.23890835,0.25581275,0.00078745,0.56995125,0.3466336,7.3290454,0.33815535,0.426312825,0.015882175,0.9015811,0.52222945,0.03196275,0.21253245,0.239252125,0.0,0.503465375,0.3183357,2.26721925,0.21563255,0.2967257,0.0067909,0.493695075,0.36453965,4.276543733,0.2688476,0.442919967,0.006172,0.914586,0.4261398,5.103431025,0.41751215,0.5985133,0.004034375,1.761368525,0.60359245
2016,SHAHJAHANPUR,7459.2,0.138027425,0.17642095,0.18548085,0.000360625,0.339634825,0.25961725,21.0652595,0.54270785,0.50793875,0.028009075,1.595208675,0.69614925,3.67856375,0.28284285,0.426145,0.011360475,0.7213241,0.47441565,11.36091778,0.43970695,0.6082543,0.0171372,1.5355467,0.6447561,8.185519625,0.389875,0.542691275,0.0175177,1.114098275,0.59682575,10.78679298,0.30938825,0.258477025,0.013552925,0.6103011,0.46466075,1.302968825,0.2401503,0.23056745,0.0018788,0.486250675,0.36374535,4.849492025,0.26070745,0.401945125,0.00810345,0.832204125,0.43662785,0.051970833,0.21422735,0.227117733,3.24e-05,0.472597467,0.31000755,2.217642933,0.2120236,0.288153333,0.007835433,0.4704451,0.3763282,4.3017687,0.2418024,0.387929,0.00798,0.769756775,0.40222635,17.37107128,0.4148211,0.581320375,0.02350275,1.739546725,0.59472465
2017,SHAHJAHANPUR,8113.2,0.097023933,0.1862239,0.194381867,0.000249267,0.369966133,0.27434435,25.1218733,0.5410797,0.486052625,0.033887275,1.522425875,0.7140694,4.13490755,0.30019915,0.439183475,0.012480475,0.72571505,0.50223785,14.06774783,0.47385815,0.645523075,0.02351945,1.69469385,0.6932541,9.653116425,0.41598445,0.5968997,0.021540875,1.327396825,0.653843,17.8403464,0.33539745,0.30913235,0.023363925,0.769764775,0.47489,1.581475375,0.2492904,0.283317425,0.0022705,0.63278645,0.36615795,5.303771975,0.3113421,0.383465925,0.011745375,0.821097575,0.51023315,0.0338619,0.20818415,0.2265495,3.7e-06,0.47454465,0.3007355,2.92291895,0.21493065,0.310478925,0.0100044,0.52183325,0.37070575,6.5638767,0.2849788,0.4351315,0.012139,0.906434167,0.460722,20.69123078,0.4454981,0.61444145,0.02952445,1.8403773,0.64360045
2001,PILIBHIT,6109.23,0.885330267,0.20588455,0.2568203,0.002407333,0.618203967,0.3187106,14.84858103,0.5093785,0.581090275,0.0151332,2.0047914,0.67189685,1.98705675,0.2212827,0.333730625,0.008497975,0.514098875,0.4499624,9.203826425,0.33076475,0.526553875,0.017448875,1.278357875,0.5657114,5.710168275,0.2913608,0.44047345,0.016694975,0.834183275,0.5366663,11.38679575,0.3822268,0.4477595,0.014350325,1.435006275,0.5747504,3.103988425,0.3190049,0.3650144,0.0043282,1.07188605,0.4859949,4.948819525,0.28456425,0.42082045,0.008425125,0.987840425,0.4899162,0.31720765,0.26183585,0.275356425,0.00029785,0.76634045,0.3818647,2.055947375,0.2165278,0.3307298,0.006488975,0.696128875,0.405114,2.330751367,0.2659708,0.427103433,0.0038237,1.045813133,0.4540143,8.124946,0.4002075,0.6072926,0.00827585,1.99251065,0.60676765
2002,PILIBHIT,5754.55,0.150741,0.2048009,0.2641446,0.000163333,0.649695733,0.32479415,13.56308723,0.47592595,0.54446355,0.015783725,1.94093495,0.6828091,2.94371515,0.26082765,0.409346675,0.0104418,0.693187,0.48415175,11.9042974,0.39383365,0.579652075,0.02349005,1.55010025,0.6405815,6.17631095,0.31390145,0.48299125,0.0174169,0.9218262,0.5615726,1.116645175,0.3304228,0.3190504,0.0010671,0.752760825,0.46531755,0.715125675,0.29140595,0.33853775,0.000928175,0.984533425,0.4175642,5.75694185,0.29952585,0.451954667,0.00979115,1.0822609,0.498571,0.105755375,0.2328551,0.2682021,7.25e-07,0.720162225,0.34672185,3.501771475,0.24976115,0.39079605,0.0093712,0.874949125,0.45460015,8.505943867,0.3620261,0.553854667,0.013331333,1.5624249,0.5802589,16.59691155,0.4400046,0.490101175,0.021148425,1.648351,0.68388365
2003,PILIBHIT,4892.84,0.1147653,0.2031378,0.257456367,0.000193633,0.5602881,0.32375675,22.4987374,0.4335286,0.5037902,0.030056825,1.6571033,0.65517775,3.394922625,0.1965591,0.250440175,0.011582775,0.409898375,0.34229235,11.3733895,0.38523045,0.57750315,0.024914475,1.4916128,0.6304238,6.6200741,0.28868015,0.28037455,0.01781315,0.563570625,0.5281942,15.64922175,0.37470325,0.3937429,0.0213667,1.17651135,0.60609195,3.037402525,0.24509395,0.247851175,0.004579675,0.5790103,0.36404135,6.91640175,0.33126515,0.4429163,0.0141987,1.047089525,0.5335559,0.102931575,0.2142402,0.250231,6.64e-05,0.621464075,0.3164614,3.58456845,0.2211772,0.3435919,0.01216685,0.716307525,0.40650845,10.05634597,0.318342,0.500312633,0.021618467,1.336633333,0.5619125,22.92023453,0.4640419,0.62543485,0.0350662,2.186891725,0.69158845
2004,PILIBHIT,6208.74,0.471755075,0.2119854,0.2508436,0.001043625,0.63836615,0.327383,20.18862465,0.51717555,0.580857625,0.024840225,2.0536411,0.71512485,3.696194225,0.27273975,0.4197659,0.012878225,0.7352187,0.4766716,11.97565378,0.3723337,0.5863848,0.0265571,1.54008645,0.6283143,7.646276725,0.32946915,0.46595125,0.019910875,0.920847275,0.57719855,10.20903013,0.3997771,0.3441934,0.0149652,0.972130775,0.5841383,1.89387895,0.26960465,0.307282625,0.002534275,0.85002245,0.40409735,4.640091175,0.274898,0.408824675,0.00853455,0.923803275,0.46756965,0.189463367,0.23977085,0.284215567,8.24e-05,0.811410967,0.35127025,3.623488467,0.2219173,0.3396735,0.011029033,0.712370367,0.4256831,8.5222049,0.2764634,0.48765815,0.0178442,1.339443225,0.46764205,17.04726935,0.4053445,0.60028425,0.02340215,1.988690725,0.65556765
2005,PILIBHIT,5780.24,0.307389667,0.20151085,0.239426567,0.000847567,0.5270584,0.31716155,20.982823,0.4948394,0.5175778,0.0278081,1.6528976,0.70413215,2.880482275,0.2506096,0.40052745,0.01140785,0.66828475,0.47178695,13.20142153,0.4365079,0.611423825,0.0250034,1.698554925,0.65666595,7.60068525,0.38022695,0.549416875,0.019927775,1.199069525,0.6041334,17.25995383,0.35643435,0.3633756,0.022198275,1.081845375,0.5403519,1.4556082,0.2545356,0.279509925,0.002093475,0.74509035,0.378277,6.5869422,0.31850675,0.4376858,0.0125821,1.09148515,0.5331835,0.347324875,0.22498455,0.2739491,0.000592225,0.7116234,0.3394823,4.175676275,0.24529275,0.3862482,0.01196475,0.868471725,0.443536,10.21679463,0.3903548,0.5584817,0.018140233,1.5541607,0.6032087,21.69083643,0.4221986,0.63612315,0.030986425,2.239407325,0.6856228
2006,PILIBHIT,6304.39,0.30998,0.1989687,0.239354967,0.000853867,0.534727567,0.31566585,26.63488458,0.5649346,0.6242676,0.034307975,2.32674875,0.725123,4.28894785,0.27834665,0.4706963,0.013974325,0.85070015,0.5109054,8.674144175,0.36370475,0.539403275,0.012692475,1.28751195,0.57492815,6.8651184,0.2863322,0.494409125,0.017171625,0.9136758,0.5224887,19.34006148,0.38861805,0.364083725,0.025302425,1.058878375,0.57455455,5.153450225,0.30783375,0.37662145,0.007790875,1.116489625,0.45316345,4.592879175,0.2809945,0.40162655,0.010044725,0.9132345,0.47999715,0.4167641,0.27630605,0.268685075,0.000487375,0.70175025,0.42718395,4.274063225,0.25732775,0.4011704,0.01160265,0.901760725,0.45624465,7.2152418,0.3234793,0.5173931,0.012057533,1.4176779,0.5269453,19.25293915,0.4614925,0.676577925,0.02306815,2.4994929,0.68366835
2007,PILIBHIT,5609.83,0.511408867,0.22729985,0.2678092,0.001186267,0.612741233,0.35925415,20.02228565,0.4643451,0.5195284,0.02698685,1.6614384,0.66895705,3.4895024,0.26800955,0.425820575,0.012546125,0.714372,0.49996115,11.2130411,0.3819415,0.564660125,0.024764975,1.432973975,0.6159988,7.215455625,0.31776355,0.52906265,0.017011975,1.050296025,0.56647545,11.37044518,0.38180745,0.290290225,0.014577025,0.806605875,0.56410235,3.62931655,0.34809825,0.354605125,0.0054904,0.98686605,0.51684645,7.23372005,0.2920997,0.4434607,0.016357375,1.0241582,0.49341685,0.72479765,0.25182865,0.31888335,0.000942475,0.918011375,0.37987115,4.356281475,0.25298795,0.388921925,0.01288395,0.84307715,0.4603394,8.882406067,0.3177711,0.511668467,0.017417033,1.343371233,0.5102281,20.35742658,0.46336475,0.666920175,0.0269562,2.3836812,0.6736345
2008,PILIBHIT,5205.89,0.368774,0.21338405,0.266584775,0.000842975,0.66423745,0.34436215,26.17708633,0.4145954,0.437257625,0.035073725,1.37892795,0.61066525,4.402456525,0.2695244,0.379040525,0.014793625,0.627284675,0.49838785,8.946611225,0.34093405,0.527993575,0.01897705,1.25932565,0.56734315,5.76968825,0.3185821,0.48159885,0.0159454,0.95163875,0.55389225,19.73685403,0.3040193,0.298827275,0.02363215,0.870360375,0.49056735,6.1728657,0.2954106,0.3041564,0.0090387,0.8301645,0.4578931,4.298579125,0.26949985,0.4065562,0.006889575,0.921294875,0.4548603,0.712567933,0.22426165,0.263015767,0.0014721,0.670283067,0.33973995,5.183031567,0.2240681,0.340734067,0.014081233,0.6283094,0.4214656,8.482494,0.2669138,0.433133075,0.019479325,1.084300225,0.47139805,22.96815348,0.3898448,0.593666575,0.03362105,1.990046375,0.6263378
2009,PILIBHIT,6557.83,0.465973333,0.2085086,0.2597221,0.001220533,0.6248106,0.32640365,18.5656726,0.49433655,0.5785456,0.023447975,1.99298595,0.70711275,3.662023425,0.2865826,0.44264355,0.0126881,0.771416875,0.4997788,10.34742838,0.37976345,0.5588189,0.019915125,1.394696475,0.6090398,7.543674325,0.334969,0.53466045,0.020040625,1.100291575,0.60096,6.756351175,0.39589665,0.42445725,0.0080886,1.2412126,0.56911945,0.227681025,0.27908605,0.3030791,8.69e-05,0.784920775,0.3976022,3.307890225,0.2635069,0.3499831,0.00732935,0.743915975,0.4300391,0.338585,0.2432585,0.279660275,0.0004286,0.72788575,0.3453742,4.3778249,0.24377855,0.368762125,0.01192535,0.8186857,0.4439357,8.162864133,0.3202757,0.495489033,0.0160068,1.3434749,0.5252389,20.33746855,0.44167935,0.62630235,0.0277796,2.177890275,0.65067605
2010,PILIBHIT,6010.35,0.041222067,0.2193216,0.2349117,0.0,0.522521233,0.31813275,23.81890063,0.40365625,0.4029192,0.0289308,1.2411419,0.56454445,4.910064725,0.28001805,0.45812405,0.015889675,0.78516775,0.49563165,11.94662958,0.3946671,0.590200925,0.0220766,1.548753125,0.62637355,7.246810925,0.3131794,0.378698575,0.019143675,0.784874725,0.57767335,12.28475453,0.33560015,0.346634975,0.01584015,0.97232835,0.54977845,0.271168025,0.2912359,0.319463575,0.000180175,0.8250942,0.4187852,3.938234325,0.28517665,0.414927925,0.0062821,0.962618075,0.47772665,0.230742725,0.2476827,0.28597925,0.0002078,0.77724255,0.3595013,7.55776885,0.24199335,0.3821995,0.01728315,0.832209075,0.43995695,14.76294213,0.3137111,0.515991133,0.028652533,1.382298733,0.5191538,25.29458848,0.4127221,0.5081759,0.038231175,1.626795525,0.63205665
2011,PILIBHIT,6437.58,0.955051333,0.2094433,0.274209833,0.0025268,0.686309433,0.34376585,30.16434928,0.4614272,0.6047777,0.039004025,2.2390593,0.7126386,3.6761809,0.25241775,0.355496175,0.01383285,0.605796275,0.49067065,12.01385025,0.3948198,0.5815774,0.026246275,1.5938315,0.6298626,7.643440525,0.32866495,0.429238275,0.020756125,0.92139845,0.53687005,22.3550204,0.36915875,0.298664175,0.02641465,0.788959175,0.5762078,5.46362845,0.32557905,0.389760775,0.007669325,1.12564735,0.473322,7.3553111,0.33104225,0.4368066,0.014196525,1.079501525,0.5533774,0.1694581,0.27887555,0.31341005,4.11e-05,0.8702667,0.4181506,4.633672525,0.242892,0.380254025,0.0146233,0.805080125,0.4442532,9.8721716,0.3273251,0.511370067,0.021534733,1.386070233,0.5541298,26.90597953,0.4231286,0.55710665,0.040652475,1.786443025,0.63956425
2012,PILIBHIT,6566.09,0.5718544,0.21004225,0.275909275,0.001289325,0.704573325,0.3356985,26.24751828,0.50103865,0.51629395,0.035266525,1.8007236,0.69270075,3.482903725,0.28186105,0.42385375,0.012685175,0.739228275,0.526086,9.155915025,0.33989885,0.5261087,0.02115915,1.27583125,0.566486,7.721652075,0.3618729,0.486198425,0.02069,1.023195475,0.59798945,15.80474013,0.3671726,0.3185591,0.019229825,0.8472058,0.57300365,0.156516025,0.26773865,0.3042377,3.11e-05,0.765920625,0.39244755,3.9465442,0.2495968,0.35011765,0.010005525,0.755201225,0.411827,0.117465933,0.2243142,0.2571666,0.000151033,0.599944167,0.3392241,4.446647067,0.2446673,0.393955433,0.013614,0.860477233,0.4503113,9.2782955,0.31771295,0.51727515,0.018571875,1.43522905,0.5317094,24.79101728,0.45201035,0.642992325,0.037878,2.3432858,0.66559155
2013,PILIBHIT,5925.11,0.720688967,0.2144825,0.269339567,0.0018054,0.609059933,0.32812865,18.55147313,0.45866465,0.483795175,0.02261985,1.5936506,0.67484225,3.853304475,0.2921696,0.477398325,0.012083675,0.889279125,0.5275648,11.35531413,0.38604895,0.56723825,0.02521635,1.489599025,0.62640005,5.24385265,0.32055905,0.42696015,0.015650025,0.8435265,0.5440903,16.72437958,0.3708334,0.39296735,0.022976975,1.19016865,0.5920895,8.078509775,0.32251925,0.3800728,0.011524125,1.116346725,0.5138309,6.956391625,0.2884627,0.43878155,0.0148051,1.039199875,0.48743745,0.20483305,0.2497855,0.297194875,0.00016325,0.7835202,0.38114395,4.3034738,0.26106475,0.418678425,0.01050355,0.9485618,0.46546235,8.077670533,0.3408321,0.5481007,0.0120608,1.531728667,0.5694368,15.55864853,0.45006605,0.627574475,0.017197075,2.207893775,0.6940194
2014,PILIBHIT,6944.03,1.420519133,0.2305247,0.3080106,0.003365033,0.8331679,0.36603935,13.42323613,0.50872975,0.568244075,0.014215075,1.98797095,0.69191825,4.278099125,0.30177145,0.470817325,0.012976375,0.8600586,0.5431629,10.61952105,0.3876242,0.546493075,0.024741925,1.39766775,0.6362539,7.098327525,0.37494745,0.374842125,0.01807525,0.83687955,0.63325055,8.4152125,0.3730944,0.35764575,0.01064505,1.03960055,0.5789104,0.2566344,0.29939185,0.342915475,7.59e-05,0.898795,0.41910535,7.86082755,0.3252788,0.438728175,0.019495775,1.0709589,0.5272511,0.313211825,0.25737505,0.31720625,0.000233025,0.905578,0.3828457,3.4265316,0.25990715,0.400153825,0.0085905,0.930313375,0.4600391,7.889032067,0.3708366,0.542796133,0.0113392,1.552547533,0.5867776,12.45503238,0.45053965,0.636557375,0.010377225,2.2636661,0.65675995
